rw,r,Tu,Hu,Tl,Hl,L,Kw,y
0.12580132,41934.316,99596.38,1011.62317,65.797,810.6152,1537.4952,10123.212,65.14544
0.069102764,4675.4985,101921.91,1035.242,96.47943,736.59973,1618.1729,11288.606,31.194172
0.14437765,1803.8441,101167.77,1038.2185,93.19222,769.966,1588.8887,11646.168,127.77171
0.07278169,32050.71,107723.24,1064.5333,97.90997,750.31976,1220.7292,11034.442,47.116287
0.07644633,20401.707,96728.8,994.5801,84.63397,705.157,1506.6595,11819.616,41.544746
0.11078128,36873.297,68338.055,1044.9277,86.54609,808.59717,1293.3115,12000.541,83.845116
0.13134953,34048.156,86167.51,1067.7474,86.85343,725.24713,1205.4229,10392.041,158.34846
0.1300164,42874.227,103388.9,1074.3601,100.05458,719.95374,1360.5691,11006.818,150.94905
0.089664035,1757.7166,98518.54,1061.8093,81.73241,723.637,1238.7449,10118.392,69.4915
0.075766705,42475.418,107076.055,1040.0403,98.04883,798.1655,1260.8127,11885.325,40.970642
0.098347634,26539.377,92649.29,1093.1648,80.365906,772.34564,1299.1012,11522.883,85.89431
0.060861,39891.63,112379.55,1095.2677,79.54856,766.4469,1256.9296,10285.615,31.231955
0.08244414,17358.8,94736.67,1057.4165,99.78304,802.29205,1450.1515,10048.431,37.640083
0.12599002,1431.5297,63552.21,1049.6455,77.01544,812.0131,1185.8533,10164.577,100.74286
0.05784417,16833.54,78736.24,1014.06335,102.21087,776.4065,1152.725,10524.584,22.765741
0.06518394,41601.324,87783.93,1021.3857,112.37702,746.6119,1507.907,10265.276,24.926142
0.09339778,30854.697,71607.03,1087.8408,88.02864,725.61597,1293.687,10189.224,77.79686
0.11364277,30561.355,96760.805,1075.7513,69.38905,806.0777,1427.587,11655.85,88.49207
0.11251495,44759.33,93720.7,1037.6239,84.2504,741.3234,1242.6527,10825.213,101.79736
0.08657889,3904.3328,113929.76,1062.5352,105.41973,777.24493,1466.1425,10511.447,48.0354
0.051954478,35133.734,104511.87,1041.0181,85.55587,747.2358,1655.6428,11055.157,16.611374
0.07257723,42250.266,86945.195,1097.7008,68.9109,801.23627,1577.6061,10599.289,32.849033
0.093028806,6122.4473,110771.27,1042.538,73.017975,750.1573,1572.6173,10305.655,51.870163
0.058448367,31614.03,85435.34,1022.6445,102.7014,812.7502,1125.9968,11430.508,22.816845
0.10104171,40246.39,110133.625,1004.5963,73.136765,711.4838,1566.8823,11000.242,65.58644
0.08486219,36824.516,108429.59,1038.3059,77.48083,764.1708,1587.021,11180.553,43.50914
0.063684724,45058.027,95160.734,1080.226,72.29762,771.04846,1189.6896,10140.248,33.469242
0.070833564,40154.98,74063.03,1001.4277,94.57537,716.05286,1138.566,11485.01,45.21454
0.09259383,10894.976,107700.82,1075.7698,65.86347,768.56323,1392.2137,10506.065,62.086
0.12645344,46656.723,113036.45,1053.7253,103.744385,788.4541,1169.1935,9898.664,111.884796
0.07544303,7920.0337,114527.74,1076.7849,115.3439,717.30597,1266.7157,9955.04,50.402485
0.07258996,49683.406,95237.62,1078.462,85.199234,759.52716,1663.717,11524.022,36.46536
0.079283476,9725.089,89942.8,1052.521,84.30185,802.3071,1132.2112,10781.162,46.85547
0.06782589,25101.56,99864.87,1092.339,87.56079,712.5743,1443.4777,10623.639,40.2942
0.14868334,15078.228,84019.56,995.36615,94.41948,786.48676,1323.8248,11090.052,120.16716
0.07856803,18693.434,107963.07,1068.6251,92.259125,749.5725,1200.4592,10577.058,54.31729
0.088944286,14359.312,108290.13,1007.1679,100.97488,793.8371,1228.6354,11438.48,49.145966
0.14130113,8699.615,94406.664,1014.47485,89.66921,734.1615,1621.6019,11650.1,125.21395
0.109462835,41972.29,86148.664,1070.7377,67.37807,773.39343,1382.3192,12033.656,96.47793
0.12366335,484.99673,65008.395,994.84296,109.94393,751.5431,1248.2706,11116.237,103.56168
0.12608606,33949.34,83183.18,1057.1373,80.901695,706.52325,1380.7699,11136.096,139.84244
0.06719508,10589.949,65471.17,1104.9232,113.09275,783.1544,1411.3896,11318.041,36.53091
0.08021601,46369.914,66591.7,1014.078,104.057976,777.7262,1618.9182,11802.711,34.728733
0.13284199,38029.72,84837.625,1042.337,82.04727,731.2871,1469.2587,11212.434,130.2545
0.058267448,36649.2,97587.734,1057.6874,80.044525,795.70013,1188.607,11849.178,27.77837
0.0844018,48742.36,91570.71,1105.2976,67.02154,774.3216,1223.4103,11517.47,69.27231
0.11794291,3465.9126,66227.62,1043.8412,72.15029,761.5163,1679.1616,10324.044,75.39751
0.056607503,37928.492,94200.01,1006.2933,67.42456,811.2401,1636.5994,11787.334,14.110014
0.05126488,5155.831,80497.586,1038.4271,99.0235,782.91113,1254.468,10335.675,17.359604
0.13200606,21153.344,88184.58,1048.7844,104.75581,743.976,1590.7208,10385.317,108.235565
0.119618185,42537.31,73698.36,1023.0891,88.11592,703.2059,1328.6462,11540.257,123.77706
0.059496395,22047.104,83587.13,1015.83374,85.632774,715.8756,1183.0433,11747.439,33.03633
0.074401625,35428.797,69022.266,1015.77844,101.01941,752.86365,1409.7622,10888.565,35.217045
0.12616347,5125.3335,107882.81,1103.0363,77.20276,797.0447,1181.687,11429.462,146.44531
0.05599159,44216.637,92942.96,1080.2904,78.145355,776.36743,1185.3657,11072.124,27.889008
0.09013351,10451.685,75381.664,1024.0184,106.92174,766.75476,1547.1882,11097.967,46.948463
0.09923784,15181.317,71082.47,1049.6935,81.509544,731.3634,1129.1932,10600.46,91.8343
0.1043026,27794.559,88973.35,997.853,92.969315,738.3237,1278.386,11687.423,80.554115
0.14876002,16878.912,77967.19,1027.6729,87.15829,711.72107,1363.6376,11735.612,186.66203
0.10361816,46141.902,83225.52,1076.0176,73.75039,765.7475,1608.9904,10097.092,65.28742
0.052907176,33879.324,102108.016,991.0329,89.50087,730.65186,1283.517,10131.169,18.043869
0.05397019,10480.502,100022.414,1109.8773,107.267204,815.15515,1241.9556,10522.632,22.81815
0.08768537,29751.445,108735.99,1020.70026,70.98924,805.02075,1384.9152,11760.509,43.982346
0.14767213,34987.918,70353.61,1079.2891,85.232254,743.733,1435.323,10634.407,168.34688
0.072882324,27932.342,99329.46,1002.2708,65.867645,722.91614,1311.1416,11159.597,39.50353
0.05700339,31245.426,67079.37,1072.3385,69.03319,738.6817,1312.7902,10394.374,26.902029
0.110575855,40892.633,113885.37,1105.4453,106.51011,784.87555,1336.0692,10661.477,97.686874
0.096819796,6660.605,95974.17,1011.0574,89.379265,704.5552,1393.2504,11805.194,76.10438
0.068978384,49425.684,94311.95,1001.4081,100.94176,761.64136,1391.9347,10739.772,27.585222
0.12652892,49235.9,72472.1,1088.2443,88.6633,790.01666,1631.6167,10112.743,92.30123
0.085900255,48407.17,105311.35,1057.9509,97.38246,738.0048,1483.3756,11083.591,55.21011
0.12081621,11663.583,64977.008,1074.7913,105.69549,723.3452,1239.7445,10462.035,135.09625
0.07515467,41862.938,94627.625,1034.2782,109.83057,746.7778,1624.2781,10154.655,31.825949
0.053640004,18218.652,69220.414,1031.2,109.15442,790.5089,1568.6897,10251.48,14.202347
0.115946345,28145.31,108825.76,1067.9255,83.733315,789.1974,1662.4906,11924.666,83.83778
0.08662678,8996.741,78754.17,993.50385,86.77282,729.55334,1260.2344,10488.312,51.573612
0.12546717,49997.914,76689.33,1056.9504,78.679276,775.49347,1465.0074,10795.654,101.60566
0.12579852,4766.082,65410.117,1018.81995,114.42275,738.39984,1237.2501,11104.852,124.31626
0.071652025,24621.01,71243.14,1031.6809,82.85679,728.1575,1210.254,9961.81,40.16517
0.10350426,44569.965,95095.08,1052.3922,89.09967,719.4768,1603.2517,10454.224,72.69177
0.08047346,20600.367,81614.58,1029.9375,77.79766,732.93665,1140.5464,10754.3,56.697357
0.123199336,12064.816,96489.266,990.9774,102.55726,708.8367,1377.2197,10129.227,98.33198
0.0855069,16165.061,96202.97,999.1983,95.19625,797.9535,1248.0172,10408.173,38.401005
0.120941706,13694.785,82121.34,999.03906,70.60078,765.75073,1511.0709,10034.337,70.620895
0.0829192,25734.873,88834.43,1055.2933,72.99356,772.5556,1427.4803,10731.063,45.706165
0.14432052,31376.863,104404.14,1003.84515,91.50522,755.6471,1258.9655,11024.992,140.50026
0.069776855,26551.285,109016.586,1076.1257,106.96678,811.53546,1433.6118,10483.297,29.531416
0.14768746,49899.05,73639.11,1107.0035,107.18888,708.95197,1223.0297,10002.248,220.72643
0.13688621,13578.368,80379.87,1064.2747,90.32896,738.2203,1362.6222,10965.627,152.98967
0.050240815,15083.7295,98144.875,1102.3909,67.75177,809.7546,1492.1976,10825.9375,16.807009
0.09871383,3602.2231,97013.75,1079.3008,99.01594,771.2507,1619.8423,10769.132,62.4804
0.10540626,49029.715,112309.47,995.8538,90.55123,766.9426,1256.5831,10946.504,69.1215
0.115891844,29257.95,94867.09,1020.6731,105.455246,812.1567,1392.0139,11226.101,70.50382
0.06831778,49250.93,99974.12,1071.6146,97.131836,742.12823,1596.7166,11084.805,33.464027
0.089714535,49451.504,79402.234,1010.341,102.39491,786.5564,1449.6459,9959.891,38.739037
0.09299917,15611.963,73658.695,991.01794,69.70746,766.04565,1300.4343,11139.05,52.02673
0.12810358,26643.426,111810.84,1036.9482,92.44264,763.21674,1641.2871,10531.873,89.9285
0.14016289,31274.244,84794.04,1053.4724,110.83611,709.72394,1657.5288,10089.2705,128.28502
0.05999838,37049.293,91665.59,1069.2306,96.98673,713.4737,1151.1616,11348.114,39.564938
0.07084311,35998.34,63913.492,1041.5652,88.59199,773.7035,1340.1516,11813.131,37.10586
0.08572157,13198.467,100089.06,1084.2314,114.490746,813.7099,1532.1603,12013.888,48.82098
0.14613172,47896.02,102048.65,1087.5394,91.67733,787.2018,1289.4559,10249.507,158.29398
0.094906464,44041.324,109326.94,1009.46,107.87948,778.2393,1320.2607,11513.199,56.786415
0.112170175,14246.828,87590.26,1038.2914,91.80036,710.59973,1199.5146,11534.031,123.59243
0.07143924,23644.795,96074.67,1100.992,102.57551,810.0522,1459.378,9975.441,31.816486
0.09233133,711.95026,83204.73,1021.6019,108.171135,706.9209,1531.6284,11771.212,64.59654
0.13047943,25658.379,86436.78,1089.7456,92.77085,732.3245,1149.165,10151.082,167.2129
0.10142446,6164.347,67531.65,1019.0233,108.42707,727.6109,1526.1593,9938.454,61.120193
0.14135239,26901.676,81377.14,1078.6962,95.76613,790.199,1192.0157,10626.523,159.63164
0.1271889,25952.715,111122.59,1059.6156,96.105415,816.2009,1381.1198,10929.25,97.102196
0.10904645,47524.895,70002.484,1096.0641,72.8057,717.37823,1363.1095,9972.231,102.69614
0.11193861,45290.4,85333.91,1048.4376,105.80803,721.8462,1441.4154,10716.521,95.04181
0.13378482,41356.82,71925.695,1108.0424,110.652054,780.3966,1610.2601,11613.062,131.89348
0.055401016,995.3908,72594.12,1034.8763,90.47514,815.43335,1239.5967,10952.015,18.667355
0.067481205,44069.523,96836.44,1023.8094,72.525345,724.6301,1127.278,11793.412,44.580853
0.09258898,32323.879,101545.26,1091.9874,82.80483,766.0997,1638.668,11121.811,59.302975
0.097316615,24445.072,72461.375,1030.3348,113.57744,700.5863,1139.2662,10514.06,90.11062
0.056203585,5271.0874,90366.14,1092.8181,92.12896,745.9176,1157.8379,11738.158,34.831398
0.09252335,45064.723,66146.81,1107.1549,102.16564,706.5803,1218.8608,11021.083,96.92896
0.0860891,14019.9375,75102.77,1080.6754,115.452065,703.9781,1142.1487,10849.049,83.007866
0.06571244,20182.27,101577.23,995.61566,75.18796,718.9562,1441.8737,11618.607,30.15426
0.062012814,32514.803,100271.42,1061.4478,102.777115,802.68317,1578.6437,11581.609,22.893768
0.10849454,2077.953,96566.85,1012.72723,103.8291,702.8908,1503.3152,10307.6045,78.26055
0.051939875,16005.954,74039.8,1108.0824,101.660904,767.51385,1520.3213,11955.024,22.667217
0.083304934,40687.547,71154.664,1031.1687,103.63713,716.0891,1421.9874,10359.062,49.88258
0.13665475,18867.973,107319.734,1075.8058,113.88749,806.4901,1507.3431,11022.247,114.72156
0.12849496,42671.33,83652.33,1049.8729,80.0821,805.83527,1342.1501,11518.499,107.42655
0.091469616,21285.898,94569.64,997.13574,96.6039,752.00226,1646.53,10045.165,39.1811
0.05424682,23700.973,69869.56,1016.76483,65.981384,705.38403,1443.2491,10650.485,21.197777
0.111728646,16749.43,64404.824,1041.5035,95.57607,781.45404,1381.2676,11786.269,86.44793
0.0943899,28303.902,104361.445,1008.25256,87.58589,780.80963,1151.0283,11989.909,65.873215
0.123407975,2656.4507,104024.76,990.2767,111.342476,757.66876,1545.8163,11132.712,79.75771
0.11264026,13473.059,113978.19,1093.3569,104.66313,751.61066,1367.6493,11373.623,112.61874
0.1293493,15380.206,91722.37,991.7531,99.49584,709.30225,1197.4191,11181.646,137.37563
0.07191494,14405.827,90087.97,1101.2625,105.74528,772.62335,1125.0792,11082.663,52.4435
0.0866138,22900.373,92927.75,1033.5978,82.22938,755.3159,1287.795,10762.01,54.54961
0.10010846,7337.852,100402.62,1040.3655,84.88462,744.8101,1296.1445,11681.119,83.36399
0.12794015,37853.1,75014.92,1031.0692,114.009224,772.5961,1137.6396,10929.722,126.59617
0.10656736,37933.242,74305.95,1063.2797,98.18392,729.324,1209.1699,9868.193,96.65442
0.06835672,44956.0,93512.75,1045.3132,104.71642,795.1836,1120.0005,10823.027,35.379692
0.10530063,42515.49,106254.805,1095.5544,89.63754,789.69055,1150.3517,10208.184,93.883484
0.12859249,34052.992,78395.0,1072.1364,92.54779,715.5284,1526.6475,10926.031,131.53404
0.12703447,24184.688,102296.5,1023.9788,100.1944,735.5691,1342.2678,11674.109,126.096115
0.13517559,47506.473,71396.85,1044.6892,70.45469,783.943,1271.6101,11914.751,138.10272
0.12839791,33889.793,115108.38,1002.6,80.9598,752.97266,1353.0648,11497.103,108.6824
0.13332283,45215.797,91849.125,1069.9218,109.34299,819.6691,1194.872,10269.864,119.05014
0.12212282,17517.26,66082.62,1085.2943,97.349144,725.7247,1185.4663,11669.26,164.36298
0.12202012,46292.574,66400.83,1049.511,99.846405,759.06195,1246.4176,10397.515,112.43132
0.06207479,14591.617,109653.03,1033.0514,82.114876,730.55884,1541.1139,10845.503,25.717186
0.10120162,6719.313,101364.12,1046.1478,91.76401,800.43805,1306.7205,11657.634,70.14209
0.11692772,3440.345,110966.04,996.64435,72.57498,758.2895,1462.7823,11751.271,81.610016
0.1015967,24653.44,67469.49,1005.02405,65.70737,703.2298,1215.7676,11402.114,90.94991
0.05564656,24024.459,81779.65,1086.0624,81.342575,797.9089,1333.3251,10201.783,21.407686
0.05526289,35526.484,105136.52,992.02576,92.63421,770.10626,1301.0558,11136.482,18.190523
0.10258163,30168.209,103655.93,1002.0343,81.85671,793.6666,1280.87,11549.756,61.663284
0.0780018,32498.79,93622.79,1077.7432,67.69296,744.2705,1265.0735,10369.272,51.997833
0.09238085,26348.395,88692.086,1008.6542,73.07811,776.3405,1656.6589,10395.858,38.906296
0.05261194,27090.477,65349.57,1051.0801,113.60961,782.8854,1253.6188,11021.517,20.47539
0.09424713,20867.73,87462.3,1079.1333,96.73416,789.376,1181.48,11800.98,80.3092
0.14375801,12518.983,85622.94,1059.4761,112.627014,764.6573,1640.4862,9948.799,115.35162
0.11822634,36536.184,113712.49,1057.5964,74.18984,755.9527,1617.7028,9910.224,80.55615
0.110453315,32058.152,85742.555,1014.24396,108.44248,766.4057,1331.282,11629.783,82.470345
0.09182401,36569.836,97699.94,1063.5472,71.34276,751.6814,1608.1069,10216.233,52.228462
0.12385724,3917.1992,87187.49,1018.6059,108.911125,740.7669,1370.0764,10569.73,102.72208
0.07132753,25903.992,65369.254,998.9975,104.905235,712.7416,1216.8062,11686.041,43.809643
0.07986841,12388.289,82139.02,1085.4233,84.354095,812.2371,1291.2542,10914.373,46.098675
0.116297595,22308.395,65889.75,1062.0105,104.50811,790.0531,1216.7478,10067.516,94.99268
0.10116704,19479.434,70514.6,1074.1455,69.790146,740.06116,1613.0084,11280.24,74.65548
0.06046262,48721.707,111232.52,1075.4342,107.63554,736.43085,1187.8525,11297.345,36.947742
0.12165385,6500.2666,75503.65,1060.0608,91.69196,816.8615,1296.8619,10155.813,87.94346
0.146457,24725.414,89114.24,1087.8668,67.03109,803.1611,1679.0159,11422.891,128.83391
0.07286939,14625.126,92269.69,1107.88,82.26334,810.3432,1435.2314,10417.226,35.92275
0.12383008,26368.586,83294.83,1090.934,84.92796,720.93036,1510.4917,11082.829,129.72446
0.07243362,44982.48,94194.805,1091.0708,104.98188,760.3144,1219.0101,11479.487,51.17892
0.055882905,22990.344,87785.7,1095.4451,81.321014,760.8691,1311.1187,9881.724,24.6934
0.12226745,43803.793,104711.6,1084.7708,103.24469,778.09375,1546.28,11111.7295,102.81665
0.0700291,37820.82,95201.29,1096.0095,65.552925,762.6256,1348.9792,11839.904,44.886456
0.12376549,39881.52,90966.24,1031.4918,78.7147,765.67267,1656.54,10102.872,77.43174
0.12039012,13247.019,74683.92,1033.749,66.57522,775.7345,1342.9073,10898.023,94.37189
0.08553338,3674.683,74217.18,1024.7285,92.50351,745.6142,1240.1316,10437.214,53.79959
0.10334296,26187.33,81110.07,1032.4325,94.36345,720.47394,1436.2917,9888.457,71.712
0.08569475,43947.49,65166.156,1055.4585,91.08755,728.61163,1350.3156,11064.904,61.521988
0.13124977,49270.695,69790.88,1051.7441,101.623634,764.2267,1613.7848,10272.135,98.36144
0.057749845,42598.8,68809.89,1098.6699,110.932076,805.4061,1640.8748,11307.2705,21.143845
0.14578064,47066.887,78715.7,1082.5903,104.92505,782.15125,1457.2639,11469.82,156.2966
0.14667572,8302.164,81992.95,1103.4379,73.644196,713.8285,1209.4579,11322.074,242.87039
0.06706277,48001.28,111296.37,1039.832,72.25204,721.47253,1225.3093,10591.58,38.74114
0.10645586,37397.902,77929.21,1091.5867,95.98431,810.5435,1368.2035,11341.948,82.43094
0.14223318,26339.203,79287.836,1044.7126,66.6498,761.5779,1344.799,11011.604,145.15616
0.09065764,30986.686,90856.14,1069.2567,73.57226,767.4593,1403.9982,10741.683,59.29522
0.060061958,46953.918,65845.125,1031.843,66.77935,765.63965,1141.0741,11355.513,29.913868
0.1282905,16136.242,114609.48,1016.13293,90.57298,705.9944,1239.4272,11228.085,143.87947
0.14347889,19380.762,84560.03,1062.703,110.26563,779.00854,1511.8868,11622.02,139.85185
0.09721283,16462.637,65587.695,1029.5704,110.02244,744.37555,1493.8567,11600.463,65.48803
0.07420071,37284.207,99047.05,1071.628,99.640594,705.6817,1485.1243,11199.962,47.60469
0.11531689,47907.195,90421.67,998.3017,100.393745,716.6943,1292.4966,10544.077,95.30826
0.13487625,26074.604,81036.24,1014.0374,94.895294,750.2582,1349.2914,11462.794,126.81128
0.13910134,29414.322,68956.53,1102.6163,93.94854,734.06146,1600.723,11019.767,152.89981
0.083987825,18962.865,109588.75,1091.929,86.10511,748.9773,1179.6659,11273.501,72.2808
0.07664861,20255.059,77591.75,1038.917,94.51461,735.1716,1395.0442,10095.404,40.45616
0.06679657,14517.861,63907.867,1098.4069,68.74934,750.7698,1559.9813,9855.523,30.707943
0.11663822,32186.291,79027.516,1078.0309,98.28445,784.84845,1254.6002,10168.398,100.84903
0.10057056,4816.9727,77557.414,1082.8248,93.708,814.1326,1152.81,10153.191,74.81177
0.063476846,10164.183,107979.5,1072.7607,67.589386,724.7429,1255.6041,10345.744,36.19211
0.11987568,23517.355,79953.38,1083.8263,96.932076,763.06964,1540.5557,11958.451,111.62124
0.121109456,15742.954,86238.39,1010.6562,70.50554,758.0747,1350.9674,10344.633,88.29177
0.06830628,6342.1313,69955.52,1024.6504,97.58027,773.668,1220.2971,11399.295,34.278137
0.09231919,19259.986,80598.016,1034.5558,89.300865,750.7906,1518.757,10470.132,52.168514
0.096482836,46644.938,91620.836,1059.8011,108.53296,787.83777,1376.0603,10998.585,63.286842
0.11597838,2636.855,95878.85,1104.0939,81.90103,744.8075,1467.0564,11267.868,115.87725
0.1010175,6973.9604,114811.586,990.8074,73.99094,774.09766,1139.9183,10532.169,63.73696
0.13698204,14226.955,85612.45,1015.20404,66.081024,811.63715,1318.2114,11734.6,105.28545
0.0758836,35935.453,84002.555,1106.6713,75.94246,730.09784,1252.6428,10492.11,56.823875
0.056765575,7351.7,104237.05,1035.7089,81.9616,725.7849,1586.9144,11598.182,22.89165
0.09873633,25495.52,78992.11,1027.0239,100.47624,771.7666,1231.1136,11440.812,72.24446
0.08980707,18129.102,112866.37,1040.0784,68.675835,777.60754,1629.7589,9870.64,40.10423
0.12266881,14212.772,75145.17,990.3757,67.18436,812.30585,1385.866,11605.325,69.729614
0.13223581,22224.787,88457.59,1105.1111,110.6907,773.26514,1528.9032,10041.489,118.98628
